16384
0	17142.99219	0
1	2478.731979	-1793.038907
2	-96.16223948	826.0327724
3	140.4101281	419.2592883
4	-773.9874261	290.7321773
5	259.1731544	-531.0680382
6	-73.08738701	-50.20116193
7	285.2381207	111.3979916
8	-55.25295207	58.06739034
9	59.77342454	94.04723666
10	-198.5604635	-21.29439419
11	26.83489805	-65.15984295
12	71.59025797	-3.066364173
14	32.04028454	-2.028151997
15	31.91703977	133.8317329
16	-48.15906337	-39.32002952
18	15.67344934	-1.563413594
19	40.56532594	67.60639425
20	-2.956765678	-47.12406239
21	-43.19815811	44.20151058
22	51.77071553	-15.77555716
23	5.51305675	35.98061595
24	-38.27128994	-3.558125499
25	-41.22828005	0.4293094843
26	70.38617506	7.293296588
27	-34.80002328	-18.83755508
28	15.80351123	21.18221602
29	7.162787021	31.71875154
30	-0.8331414584	-17.22228012
31	-4.389551544	-13.74582445
32	-4.213920894	37.7632858
33	20.63535063	1.7158452
34	-14.27660785	-13.62234249
35	-1.981170721	10.55612103
36	4.747600891	11.88359368
37	23.33798556	-12.10103993
38	-24.30088886	12.01255398
40	30.3670616	22.28071841
41	-6.238220897	-16.57319854
42	-19.64461422	29.01980265
43	19.26336739	-11.4521963
45	15.31110358	-3.645005253
46	-2.08781771	19.76209369
47	14.27728279	-0.1756757679
48	16.42556512	-3.631771644
49	-3.171601445	24.29461042
54	22.97830012	3.960449152
55	5.460238844	11.37671559
57	6.20447486	12.3003003
60	1.097178698	10.91939392
62	15.61347089	2.670753725
63	-2.975431593	11.24755866
65	11.93046573	6.564102997
67	8.975873498	4.483844606
68	13.20095371	14.70603282
70	6.360739566	9.1477887
71	1.576086575	10.99709216
73	17.90700696	10.56075122
74	-1.598235533	11.74105634
75	6.977203479	9.154660391
79	19.73980911	19.94605865
81	19.89387641	24.42464431
82	-14.00904466	17.61800828
84	23.69793491	-0.3703038335
85	-14.0102938	16.06217278
86	10.57678466	9.915312935
87	21.60823896	4.37838187
88	3.94718048	17.68226342
89	-10.6842514	17.30195669
90	23.84603544	18.79202897
91	-14.1091138	-12.79959355
92	21.40449807	10.80180582
93	4.456663727	36.49161827
94	16.3723762	-9.192947534
96	28.81772097	26.15408563
97	-3.327500663	31.62592675
98	13.87704415	-17.20939424
99	-14.76458155	23.95631848
100	29.14275828	18.17103665
101	19.72587313	1.541971066
102	-11.80561419	18.7041726
104	64.27384436	31.20830645
106	9.045142441	25.31101562
107	36.01811101	41.79841896
108	-0.2175367874	13.73717762
109	-1.366786672	-12.39543242
110	32.91103596	53.92457772
111	23.07722734	35.19756473
112	14.16408728	-27.88767452
113	47.70090265	32.22949579
114	21.86997177	104.5116497
115	9.137063961	7.585383426
116	-27.37066693	74.01730742
117	6.812068556	-30.3096083
118	17.34785582	102.3966952
119	117.2054669	-87.45619598
120	-7.351659133	110.9229377
121	121.9606024	166.9236985
122	-251.7569404	130.4422565
123	284.6244005	-222.9473302
124	-7.77610426	95.47179524
125	382.7355045	737.6888595
126	-396.6931902	-147.3677005
127	-298.4603376	90.16653084
128	314.3769904	586.7373231
129	-853.2047411	166.3215009
130	-575.1445444	-215.2959885
131	69.88652544	-424.5520918
132	295.8574122	-205.8524892
133	-322.6626176	415.7621917
134	-330.6295071	-235.5646223
135	58.15419905	-453.6478737
136	284.5790219	53.75991516
137	-86.02905895	8.895177853
138	85.12987175	84.30572716
139	-51.43865173	35.28723558
140	-264.4866375	-2.273993344
141	4.775185742	-227.6066158
142	80.37032268	-15.6902711
143	18.61135962	-38.91600402
144	-66.39182751	1.529899962
145	28.04508215	24.79978349
146	-14.4583053	-13.75622189
147	-92.76652228	-1.409218621
148	-53.38790153	-58.81149617
149	72.7111597	-46.95003582
150	-18.12846797	-28.10908338
151	-55.29341199	-14.0602119
152	27.88784852	-33.64967892
153	38.53537154	-5.625248658
154	-74.97607357	-10.62310238
156	0.4003153956	-18.20906086
157	-20.69847655	-36.15962022
158	-20.5067954	-12.09175818
159	7.115243309	24.64003353
160	9.51249332	-62.55147263
161	-43.13117769	-1.718456117
162	9.722290415	-8.517269355
163	-7.878074659	-19.6987583
164	26.65742351	-29.53276393
165	-51.8488192	-3.993355925
166	33.85073659	-4.985449563
167	-2.629941216	-25.9397707
168	-15.84637515	-7.61523259
170	11.3865457	-5.241993428
171	-7.995491198	-34.07244328
173	-1.130432134	21.20342671
174	-5.535943369	-34.42598278
175	5.235814482	-10.44983545
176	-9.280390837	5.560579384
177	12.23700928	-9.004514217
178	0.148530491	-16.93749686
179	-14.19337155	-0.137939045
181	12.13525589	-10.33850745
182	-12.92797832	-2.532811069
185	-10.75564899	-17.09018213
187	4.60778675	8.910218342
188	7.009857356	-9.007410316
189	-12.69974306	-7.046516156
191	3.697152402	-10.48086008
193	-7.562786452	-7.640398487
196	-12.96259211	-1.123744387
208	12.09353837	-5.132456631
209	-11.60996409	3.413617373
214	10.70679921	-11.68190162
215	-14.78475482	-4.014295262
216	14.77134951	5.551519455
218	-16.34000543	-3.120858092
220	1.673242666	11.76052278
221	-1.921053135	-21.10271997
222	13.70859417	10.25101655
223	7.962382027	12.36548892
224	-0.3713326723	13.66027411
225	-24.6590974	-5.330861124
226	-9.954458627	4.39293488
227	17.90635874	-41.07647545
